,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
95561,7.583767,1.6082344,-2.5688262,-1.233846,4.482082,4.1190615,-4.2249904,3.2811449,-0.5472906,-1.6816405,1.2199843,-0.8150431,1.243392,-6.784013,-0.750131,0.9780207
16088,4.0823402,-3.4089272,-3.323666,-1.8154471,5.8252935,0.7636551,-0.066989735,2.4321325,0.46329385,-3.6147265,4.0562053,-1.0340389,2.3715277,-7.554151,-3.0411062,1.1555486
74817,1.3933195,-2.992853,-2.217227,-3.5737784,2.4432628,8.164547,-3.6283596,0.5440079,5.0291886,0.52949274,-4.1168184,-1.2800579,-1.2991598,0.30576614,0.5888467,4.3913155
98525,0.016572747,-3.3764021,-1.6573033,-2.357636,4.4278398,9.254946,-0.22201629,1.7558231,1.0574253,4.5977783,-2.2166312,-3.6032362,0.06988691,-0.57870007,-2.7339256,3.3020036
45319,-2.428564,0.54185355,0.6833149,1.4444513,-0.84117883,4.0159526,0.82075626,0.6379261,-2.1161208,-2.2486434,2.915543,2.6614478,2.6335313,1.9432342,-1.7602646,0.6568673
26930,-3.1301222,0.6700305,-1.7076805,-1.3821406,0.99985164,0.8985962,3.6113467,2.116762,-3.5277271,-2.0894985,3.9292698,4.533632,0.44782427,-1.149016,-1.1709836,2.6728246
59301,-3.8061993,14.121025,-2.3091743,-9.798402,3.8126755,5.7330356,-15.366812,-2.679529,-5.665075,10.619866,3.9191487,2.5119905,-8.135996,-5.8340554,6.264322,-0.10942288
43006,-4.8413987,2.43016,0.75229305,-1.1405442,-0.8844738,3.4690309,-0.23406936,0.55218494,-0.52485186,-1.7874625,-0.9187673,1.3326393,0.3445948,2.4640415,3.6484668,2.3242085
20965,0.55624926,-1.1523497,-0.49666324,0.385615,1.2937794,1.4567813,3.5026102,-0.1995229,1.4618894,-8.02671,-2.2952642,0.93066514,0.7964185,1.4447254,-5.33085,-0.5940458
50859,2.2519333,0.5804703,-3.1830063,-5.0630784,1.9642634,4.399764,-1.3965718,3.5058017,4.6462398,-2.178803,0.64269376,3.267171,0.42130038,-0.9708718,-6.5507903,4.326716
95959,-0.74691576,-0.41930908,-3.3265948,-4.7274795,3.0138235,1.4674271,4.165413,2.4535367,-1.0025475,6.7721367,3.11107,-0.4706287,0.0732405,-0.7059735,-6.4116073,7.445759
63741,-2.5058072,1.5715462,-1.6372821,0.65339,3.54036,8.5063715,0.69197595,2.3132658,-2.0669765,0.7162974,-1.1783345,0.928661,-0.872923,2.0253143,-3.3675234,2.1687996
64965,-0.2661651,5.0215373,-3.7688658,-7.2865367,0.9016338,6.1713295,-1.97513,2.1419115,-2.7032905,8.9272175,-0.61398494,-0.46101245,0.6445122,2.2015486,-6.71808,7.2884583
13014,-0.0050853156,2.043341,-2.7080352,-2.1753592,2.845438,-0.7062176,5.170995,1.589952,-1.4000044,-2.0075657,4.3585496,3.3989441,-1.7028997,-3.432167,4.0778346,0.63443357
8391,-1.7471427,0.48846573,0.8952565,0.55036235,-1.7508395,-0.20560603,1.5472888,-0.24983232,-1.5358311,-4.6702657,1.9945431,2.0982735,1.708129,2.0661814,2.1798832,-0.09569703
54487,3.101806,-3.3713243,-1.3977239,-1.7163336,4.9738326,6.2324734,0.9012682,4.27894,2.447034,-0.4583587,-3.2280989,-1.2392675,2.5128062,-3.029656,-7.0098405,3.2629416
11861,3.3558803,-0.22802205,0.15729858,-4.674496,5.0849886,4.506547,-8.264921,1.6171824,1.0726082,-0.8144808,-2.3902435,-3.0267143,0.11800383,-6.766439,6.9277024,0.9565502
73755,0.9675297,-2.050814,-2.6149745,-4.074545,3.2063556,8.3588,-2.5454164,0.15704198,0.48076916,3.729485,-6.2328887,-2.6693087,-0.49862102,0.07099721,0.05963422,4.66618
14945,-5.9935527,3.1727476,0.70639706,-2.4226758,1.2146988,0.710476,-1.4080037,-1.9235356,-0.41563365,-0.41995692,2.680554,1.9501014,-1.3511994,-3.1843805,8.141974,1.581622
6933,0.96189004,-3.9984,3.0202935,2.257288,-0.74747956,0.38805336,0.14264019,-1.8114605,0.051012997,-4.5107474,-3.6916862,-1.8651749,0.6058045,2.48624,-0.99457514,-0.60759693
27239,3.293196,0.8889339,0.27659684,-1.4763274,0.51703143,3.4826477,5.164185,-0.44101128,-1.9692318,-0.61520255,-2.1049213,1.3807474,-1.3545402,2.097051,2.63358,1.7190076
76078,0.7891074,-0.4984181,-0.3167872,-0.11180329,1.4027808,2.1100788,1.2084146,-0.6871601,-1.6997783,-4.633307,-1.3243977,-0.13998216,0.28775007,0.46749648,3.9555924,0.77486295
81662,5.187247,-3.538686,-0.9983217,-3.3247507,4.6020894,6.562088,-2.5769818,0.57447606,-1.8750755,3.0168524,-1.1585612,-3.2115805,-1.9996784,-1.6378024,5.492954,3.7536545
55624,-2.4926827,1.8269053,-0.2538371,0.67261994,1.1708498,5.335177,-1.4814799,0.12267794,-0.49895906,-4.321322,-0.782093,-0.0035761148,0.4295596,1.6613513,1.090279,1.3515912
50067,-2.8496356,2.5806448,0.9026581,-1.2742898,0.37677926,3.6600955,-0.2952696,-0.5053668,0.121656954,-2.4007137,-2.204207,0.80779076,-0.73109806,0.61247784,5.9168444,1.9793274
24739,-1.2760345,0.76764715,-0.159477,-1.3541932,1.1843262,-0.47704804,0.8234634,0.39396784,-2.292203,-4.9457173,2.504363,1.1538266,-0.054058556,-0.88770556,5.770251,0.26258758
74716,-1.9620055,-0.29240662,-1.6940743,-0.31939977,2.0165966,6.2842054,0.70173913,1.3548957,-1.2335768,-1.5677042,-3.6139698,1.1556332,-0.6294351,2.9444113,-1.3763313,2.4349542
9580,0.17871025,2.9118216,-2.0708423,-3.3688738,0.98265857,2.101492,5.6389065,0.36114478,0.14645308,0.7336997,-2.2350554,3.953297,-1.8925341,1.0183432,5.948507,2.9223347
44527,0.56425405,-0.45245218,0.25360593,0.802915,1.683233,3.9046671,4.4615016,-0.1172746,-2.9238887,-1.7464768,-3.0474858,0.6016921,0.345565,1.4722831,-2.1654613,1.431052
5544,5.661388,3.222261,-2.167192,0.08586176,2.855164,7.7516556,-5.8608336,3.0331724,0.9053449,-2.4199023,-5.520619,-0.72427106,-0.31888217,-7.149561,-0.6046963,0.07266007
7930,6.214233,1.4311045,-4.242436,-6.5354166,3.4045045,0.8928421,0.5971795,0.14863418,-0.1620416,3.578918,-6.0667033,-0.48187718,-2.5832076,1.3480445,-1.8471159,5.5327673
16072,1.5974625,-3.1284802,-3.3200278,-3.1231093,2.869421,4.878562,1.585891,2.4236972,1.7304642,-1.1348097,-7.93645,0.7349433,-0.0077600665,-2.073505,-4.510336,2.9483387
72387,-0.42726758,0.8088087,1.7005888,1.1189682,0.30161476,1.3476499,0.48111856,-1.5707538,-3.4039187,-2.7649078,1.3032423,0.64101624,1.3114357,-2.2931604,3.2233775,0.6870926
22996,0.9597178,0.25668377,-1.2709421,-1.8953469,1.6941231,5.550542,6.968955,0.9963205,0.6401923,-0.96259797,-3.4615128,2.6676905,0.34870115,3.8228183,-6.1400046,0.9015207
89597,-1.2945405,1.6477238,1.1708399,2.3273895,2.0504117,6.3127537,-1.9763616,-0.07002111,-1.4529432,-1.5406823,2.072154,0.96775854,2.0672545,0.9641928,0.9868571,0.52532196
1004,2.5388687,2.3250046,-3.141296,-1.4435351,2.5684657,4.360696,3.8495426,0.7711552,1.8512797,-1.1065695,-0.5597381,2.3306255,-3.312927,-1.1363654,0.47784296,1.0472382
21580,3.8882647,-2.9166563,-2.7977908,-0.8891448,4.174631,5.486873,-1.7730994,1.5056859,5.033726,-4.253926,-2.1354008,-0.43634975,0.5830718,-4.7654643,-0.24383615,2.3180373
99491,-0.20168394,1.0061642,-3.6870441,-5.203877,2.3255222,1.2582303,0.11045174,2.2390082,-0.7833876,4.0254207,0.58566934,1.5537485,0.52893645,-1.9105726,-3.6776328,6.748621
11596,-2.1086984,2.4306872,-2.225169,-6.852127,2.4795501,0.6014505,-3.9061944,-0.08739419,2.9685118,1.9906693,2.1085036,1.3171155,-0.42636183,-3.5217912,6.4034,4.197121
77149,4.98222,1.3508751,-2.271095,-1.7900238,2.4737487,7.9446583,-2.7292216,2.9283834,4.0513196,-1.5175775,1.5963144,-0.31883922,0.85355425,-3.2393441,3.2516253,2.4660275
5948,-1.711279,1.9173726,-1.2597065,-3.0047264,-0.50940174,0.31638312,3.9964364,1.0029995,-1.0013462,-1.4969077,1.9748502,5.062554,0.6179252,1.8562261,4.266388,2.1712575
784,3.2459881,-3.9687405,2.4820206,2.191997,-0.3204232,0.24647142,1.920549,-1.7849634,-1.2062476,-4.242903,-3.2668667,-1.2578886,0.6803967,2.8647094,0.63627386,-1.2696354
6884,8.06777,1.1105801,-4.6985445,-10.145332,-1.2279274,3.9755855,-5.947296,1.2458044,2.6859267,-0.19453558,-1.7510302,-4.6372733,-1.1246094,-7.134249,-1.538782,1.986973
11438,1.8330352,0.7219846,-1.0257082,-2.040521,1.4418043,2.4570105,4.972922,0.14051838,-1.8542593,-0.8000984,-2.8070948,2.879753,-1.8776606,1.5499356,3.69616,2.118746
2191,-2.4458632,-0.055284772,2.5763185,1.1068628,-2.6635456,0.43283033,1.4725392,-2.053678,-1.7604207,-1.9665725,-2.1439161,0.8366866,1.5398458,2.7542465,0.60901874,-0.12279849
24569,3.1164925,2.2906785,-2.8700094,-0.6597697,0.18995804,0.43203884,3.8553321,1.710279,1.2934425,-8.966962,2.5478203,3.7135546,-1.0134922,-1.6985523,-2.5317454,-0.3912027
439,0.25062382,-4.0847974,3.3653767,1.2212708,-0.107492514,0.5596475,-1.2280735,-2.3001955,1.7631642,-3.1001227,-1.7542589,-0.100825995,0.89703137,3.1661985,0.20559801,-0.6357945
97976,-1.4508489,-0.110383034,-1.1814054,-4.1525464,1.9511409,7.504669,-3.487703,1.0443233,4.721524,4.178536,7.886227,-0.46889868,2.087037,-3.4798098,2.1002748,3.9079762
4313,0.06978977,1.2588164,-1.5561366,-2.4894245,1.8278902,5.1071854,-5.260237,2.6010435,2.3504457,-2.431726,-3.4409423,0.40707278,-0.314232,-5.273438,5.2049847,2.0366185
18252,0.58181137,0.061229464,-2.510834,-0.92618334,2.668068,2.458333,5.977837,1.1538858,-1.285317,-1.4676015,-2.6568432,2.7158499,-1.6540991,-0.9453612,-1.5378885,2.5935214
3649,0.2662926,5.393949,-3.8595672,-7.1841745,-0.5670832,2.5531592,-0.015292481,3.2438438,4.694505,-1.6531578,-2.259193,0.792578,-3.2365198,0.8900846,1.8486985,4.0951643
69234,-3.6384513,1.8692744,-0.23696537,-3.4132252,0.3310814,2.463304,3.0021377,1.0364559,-3.3378034,0.3298084,0.705775,2.192362,-1.3409104,1.405979,4.743727,2.651151
12198,-0.89155436,1.2700126,-2.1616335,-2.7036116,3.0003986,2.3412337,0.2617799,-0.6484322,2.4719002,0.21445946,-0.5431765,-0.4644008,-2.3906147,-6.42309,9.348587,1.4380827
73758,-0.8886501,-0.44126862,0.343273,1.4795816,0.113378726,1.9311392,-0.096481666,-0.34263206,-1.6949636,-4.9452353,1.7638724,1.1875213,2.0124502,1.6418567,1.8446505,0.054149803
19911,-3.580715,3.0857847,-4.79186,-7.292843,1.434488,-2.1824079,0.4323662,2.2449505,1.7998414,4.543344,1.8148314,1.7334119,-0.77506447,-0.7714134,-2.7370317,6.591584
31043,0.57812893,1.509583,-4.4125853,-2.9267547,5.4284983,0.56298417,-3.354095,1.8720984,-0.21968228,2.3473146,5.403083,0.5896096,2.7116795,-5.89584,-1.7883283,3.7288623
14947,-1.5482,2.7795408,-0.90618163,-2.5410318,0.59247035,4.022577,1.9308774,-0.31812984,1.89829,-1.8193183,-2.467667,3.21081,-1.3537444,1.7673752,3.1043599,2.5937994
85407,0.86414653,0.7408424,1.8885628,2.5381925,0.7421506,2.8000054,-0.08184205,-1.6974653,-2.1395779,-3.8636231,0.21169782,-0.88863564,0.7249784,-2.6439428,0.24929585,0.52045923
3673,-0.23126179,-3.1768332,3.3600857,1.2617939,-0.7938393,1.2316896,-1.1914625,-2.0965304,2.0367787,-3.1335669,-4.7973957,-1.2031976,0.26011202,4.358325,0.81550527,0.15007086
805,4.156632,-2.8769486,-2.8974466,-2.756392,3.886038,0.96183074,-0.6917499,2.1687691,2.4118354,-4.319157,0.99337363,0.4543738,0.30142558,-6.6668773,0.68720555,2.145939
67344,-2.9843867,6.5611424,1.2249331,-2.1548848,4.2008286,7.9037275,-5.0427012,-3.2885277,-1.4042667,4.5419297,5.1158276,0.46207842,-4.213155,-2.9005506,4.021108,-1.4982027
3866,2.147144,2.5597665,-3.112267,-3.2136264,-0.26438195,7.232622,-2.2003148,1.7844203,7.748367,-3.7383926,-0.8301736,1.3571054,0.6008109,-3.8281593,1.5690758,0.8886295
27727,2.3398821,-2.8082128,-3.084517,-1.4421518,3.9306602,0.81873614,4.3352537,3.438546,-0.9632462,-0.5662358,4.0627246,1.313238,0.2485344,-7.217057,-4.275536,2.4199045
51358,0.6734529,2.4500768,0.20660658,0.7225397,2.3864362,8.114915,2.4414122,1.2792392,-1.9680266,1.9406374,-3.9585192,0.4264398,-0.5206202,3.1793466,-1.6173185,1.9262453
10356,-0.8561607,0.39719337,0.5233509,-1.0538025,0.13812625,0.51780134,7.7461505,1.4754672,0.7671365,-3.3224115,-7.667155,1.7837788,0.431133,3.189766,-3.359582,0.05153097
46251,-1.8028139,7.674372,-2.252935,-5.678816,1.7416372,3.7523518,-5.894796,0.39726165,2.964872,5.552221,1.1672436,-1.2589413,-1.4669275,-1.5710702,-0.9091812,7.141032
22788,0.28172302,-0.8650047,-0.57526,-5.027642,2.668139,7.9419694,-7.567429,0.22602803,2.445584,3.9244802,-0.92661273,-2.5152545,0.46441585,-4.2716994,4.859814,2.3947575
22202,0.17588437,-4.153504,-4.2634087,-4.108287,2.2607503,-1.1131588,6.1186805,2.5654008,2.8293288,-0.5833856,2.0044937,2.6019795,-0.7463831,-4.699182,-4.8992286,3.849168
70989,1.1278051,1.6519284,-0.6036418,-0.075193584,3.152882,2.3697996,0.30262768,0.9368157,-4.2217126,-3.0202177,2.798069,0.23213822,-1.0786264,-0.8857105,4.1075015,0.7645857
25143,1.2381647,2.0183003,1.0481906,-1.9924304,-1.1608566,1.1335618,3.7068806,-0.8089372,-0.95491415,-3.1003575,-3.6977487,2.1384907,-1.6042233,1.2744551,5.085737,2.070048
93515,1.208067,-0.9364182,0.33846623,1.2022691,1.3634038,4.2951393,4.6284537,0.28291675,-2.2219305,-1.8958987,-2.4584625,1.4178135,1.486608,2.606069,-4.7241783,0.5288004
4133,0.34845832,-5.508796,-3.8168128,-4.635852,4.8963447,1.5144895,5.997571,3.031486,4.138486,-2.3328476,-3.973784,-0.50562716,-2.0268848,-1.8502731,-9.694515,2.4908876
17574,0.5954153,-2.4301727,-4.7913017,-4.4301133,3.8947942,0.19562672,0.7498567,1.9736211,-0.5516439,0.75036645,-2.469666,-0.21082333,-2.2030592,-1.9990213,-5.2518682,4.4472156
3474,-0.46405116,-2.7056055,4.1737633,0.69227725,-0.7437497,1.0214736,-1.7943622,-2.747307,2.4914577,-2.0489507,-2.9898827,-0.0591968,0.3897111,3.9616938,2.08584,-0.1626802
46676,-0.36360607,1.2957822,-1.8431487,-1.6385756,4.1691937,2.0025363,0.37669927,3.4312775,0.7833218,2.9621415,4.1688294,0.20645027,-4.2546177,-4.301788,5.712971,1.2437499
4568,0.02529702,-5.5596504,2.713114,2.3605025,-0.17087525,1.3409132,-1.0762515,-1.1781274,-0.76591855,-3.7030635,-1.4999828,-0.9675549,0.87008584,3.3374195,-0.8316452,0.32593948
634,3.2012537,4.0580087,-2.651977,-5.992686,-0.8416311,3.949097,-1.405009,2.660072,7.2765307,-4.2970643,-4.5871167,2.5456135,-1.2087533,-4.1484995,3.6180935,1.3503184
46752,-0.59515494,0.6771246,0.2375208,1.1997583,1.0365834,5.7124844,0.34773028,0.28342173,-1.8839564,-2.4193606,-2.4738002,-0.61628294,0.573881,2.0571482,0.8226689,1.5152799
14922,1.9601802,-3.8841968,-4.303017,-3.292193,2.5335295,0.6713858,5.541634,2.6997535,2.1338434,-3.0750282,-3.8278892,1.6853907,-3.3410976,-4.1039014,-2.8994088,2.1741965
88466,1.5540212,-2.4853694,1.8171213,0.23077756,1.9146917,4.0057774,2.114963,0.2300541,-5.3704753,-1.5752382,-2.8896449,-2.3594215,-2.4396513,1.7040398,1.1940105,1.5762829
24057,1.820875,0.5579438,-1.0005211,0.12009865,2.1340294,-0.20698558,7.5405226,1.4579371,-3.7931232,-3.0395465,0.8797278,1.7333983,-0.28694287,-1.9397888,-2.5804064,1.2367883
11858,-3.883206,0.17115533,-0.17326923,-1.6521592,-2.6600058,-1.3686211,3.810158,-0.21447144,1.0937035,-5.797706,-3.0159168,2.6185572,0.7059737,3.0263128,-1.0007536,0.8095502
19119,-0.37085053,2.4956748,-2.67834,-1.8298032,2.671515,4.4233556,-5.8382406,3.2085774,3.1534295,-1.2542951,3.8570194,0.943498,3.4043226,-7.764886,2.4488401,0.17425637
13491,-0.67677695,0.27643067,-2.0911484,-2.3774734,1.9976997,0.4524976,2.0095022,0.1999792,1.7770598,-6.423995,-2.257029,2.245475,-1.6500992,0.93044126,2.9297788,0.99147564
19721,-0.09099439,-3.7742107,3.7585943,1.709728,-0.16398066,-0.9452235,-1.3552147,-2.1422513,1.1655939,-3.971445,-2.0983455,-0.42281884,0.3407351,1.8748246,1.9665604,-0.14201002
31772,1.1334554,1.8636531,1.6942018,0.016008452,-0.39194685,3.6652462,1.8187792,-0.53770924,-0.19982389,-2.6195714,-1.518407,0.81091726,0.38416988,2.5009546,4.6394944,0.9959925
40728,-1.8188874,2.1698506,-2.4896226,-1.9763646,1.0428311,3.886015,4.36837,1.3166368,-1.7204376,2.6627226,0.9489054,5.836865,-0.7865163,0.39474335,0.30055565,3.4217415
29968,-3.1785572,6.1594205,1.01997,-7.327063,2.1412091,7.6575522,-12.962376,-1.6733279,3.5802586,4.2199388,0.5360232,0.5837995,-1.3473067,-8.459289,3.444701,-2.571607
94846,-0.6088977,-2.4665372,-3.1844215,-5.351029,0.33428282,6.4456205,0.41391283,1.542012,2.5212057,1.9235306,-6.6387744,0.26465943,-1.8060364,-1.6342778,-1.6999886,5.1388826
26554,2.9439566,-1.8893714,2.92488,1.5177677,-1.3704629,0.90934044,1.8572417,-1.6293876,-0.9228892,-0.805259,-1.6593965,1.6252879,1.5497136,4.844859,4.08672,-1.0206443
90143,2.7450404,0.48560256,-3.8316822,-4.3400655,4.367666,1.2508483,-1.9011475,2.3203106,0.20790076,1.5879381,3.319796,2.0504534,1.9095374,-3.2009368,-1.9884412,4.3661456
63290,3.667115,0.9703017,-1.4252317,-2.7645612,4.307964,5.285863,-4.892582,1.866566,-0.21763575,1.6287599,-0.15504736,-3.6337054,0.17391457,-4.114975,2.051039,2.682381
21890,-2.2757401,2.5086663,0.28131732,-0.0013082474,-1.3569608,-0.098605216,2.4044359,0.53011787,0.08259116,-4.491573,4.7137747,2.4224765,2.8110385,-1.6159611,0.8892399,-0.7219562
4794,0.8682637,-1.8108101,-2.859794,-6.7611165,1.8388889,1.5762771,5.4992356,3.9545937,7.741496,-4.4468193,-6.9614587,0.9138038,-0.6975025,-2.5225518,-6.7502093,0.66595596
54764,-2.4028656,2.757876,-3.0904317,0.64654344,2.4790573,4.589387,-0.23196669,1.6670431,-0.49720025,1.0452377,2.8503666,2.3974907,-0.63190126,-4.2138925,1.0659102,2.39577
99115,-1.2568822,0.1978153,-4.264929,-3.868628,4.7875776,3.7523446,0.83098096,1.8914243,-2.1993673,4.2195344,0.3887483,-2.9010453,-0.7395506,-0.7197096,-11.90054,5.6213546
60104,-1.3501313,3.2525203,-3.9055226,-5.871675,-1.9349284,8.001571,-3.9501946,1.6353643,4.140823,1.6712298,-4.1124263,0.20386675,1.084823,-3.37807,-2.2310476,3.1125996
80927,2.0306573,5.10234,-3.0760198,-5.884482,0.7969631,4.519329,1.032546,2.3957615,1.1072732,5.2524605,0.16177121,-0.39454708,-0.5629797,1.428252,-3.307153,6.1782827
18193,2.6101975,1.416931,2.0651107,-0.046589255,-1.3361502,-0.42163455,4.566764,-0.115863666,-0.946042,-3.394953,-0.180287,2.7641876,1.676476,2.3619473,4.6679053,-0.9429254
5074,4.8092237,0.7326005,-1.3846724,-1.2979989,0.105010055,0.81514126,4.949459,1.1424038,-0.028614579,-8.0049515,-0.4753022,2.1318207,-2.5583906,-0.09050763,-1.1809733,-0.030226726
7232,-0.5559266,5.1991,-1.8658998,-1.9485531,1.3089311,1.7021551,1.5237874,1.328036,0.9237035,-1.489713,4.4558773,3.6424482,0.028405052,-2.7905133,6.3786464,0.55570114
26887,7.106856,2.7148674,-2.6439986,-4.824961,1.2967577,8.339655,-1.7523483,2.4104495,0.09004587,1.0285838,-0.68734455,-0.9183887,-1.0014974,-1.0417566,-1.805727,2.5953567
49557,-2.1518316,-1.1416054,-2.7705889,-2.2704427,1.9859116,3.9568624,2.9999053,2.076316,-1.2996577,3.2514575,0.904165,2.791283,-1.7503171,-4.2273545,-0.044511843,3.6851518
21569,3.9504974,2.9376101,-3.269348,-5.997688,1.040148,3.3552566,-0.55513114,4.1388288,1.8499446,0.40407577,-3.7133527,1.5672126,1.2540324,-5.7208257,-7.2356505,2.0692613
81577,3.3969471,-2.887155,-2.577878,-3.177384,2.6377282,8.158577,2.3523743,2.2521203,1.5145482,1.3316041,3.8854442,0.6556871,-1.2535298,-1.1444793,-5.863194,3.7831047
25286,3.5814235,1.7647357,-4.2272797,-4.722404,3.4817505,0.11637528,-1.6923621,1.9148133,0.8304904,0.23150781,0.057834826,1.3754368,-0.15526481,-2.6833448,2.9597375,3.7547848
94762,-0.30046043,1.9561462,-2.6435905,-2.617952,3.1870651,5.5168386,-6.0183387,3.7627137,1.0361028,0.07703933,-6.3974757,-0.41253617,-2.4307642,-2.332387,-5.4650784,3.212118
32419,2.069982,1.0937811,-1.488338,1.5729594,3.172406,4.2384105,-0.019954458,0.8709631,-2.333501,-3.6051629,2.5133715,1.4835749,1.0186127,-0.87075394,1.9548029,0.8111565
10514,0.5887572,-1.8277653,-0.27294588,-0.2502393,2.5046487,2.1709476,7.4858174,0.86135054,-0.071499914,-3.3618937,-6.078891,0.92581224,0.6950507,2.3017557,-5.970043,-0.08983676
72907,0.47956195,2.6646512,-0.8732505,0.32196334,2.5340743,6.233508,3.6658788,1.6011332,-1.6798979,0.759315,-2.9458814,0.07135305,-2.2245696,-0.03376098,-1.4378731,2.4849112
13733,1.0557562,-1.7804952,-4.1038513,-2.0830846,3.9202018,5.3880205,0.9817113,-0.07621753,3.9391878,-2.5924268,-3.828773,1.0246583,-2.1146522,-2.6041932,-1.5408014,1.915733
7184,5.917276,-2.252571,-2.6131802,-2.5025043,2.9560738,6.9384065,0.71876436,1.1646715,3.1399612,2.6961079,-1.9972564,0.37986755,0.53499615,-1.5457067,-0.18931709,3.515844
57985,4.1120296,-0.2918809,-2.0095434,-2.258739,4.8321185,1.3270794,-2.5127313,0.521372,2.9178486,1.0987768,3.1462328,-0.28282502,-0.9877028,-3.8194582,1.5815972,4.4442835
86193,0.25163648,-2.2783864,-3.8087254,-2.471744,4.997063,3.8201025,1.485325,2.8074505,-4.4113803,6.7049193,3.5235329,2.357548,1.4306524,-1.3433149,-7.7824893,6.6152716
236,0.12879789,1.4554017,-3.6573482,-3.6546264,2.7304134,6.1020875,-8.349914,1.4352876,1.7119117,0.9008738,2.0798514,0.36643714,2.894913,-7.7403016,1.8506395,-0.760842
771,3.508109,2.310168,-3.5304818,-0.10499498,2.8922153,-0.30887502,3.1650345,1.6715145,0.69113475,-5.068656,3.9807591,4.826675,-1.9536967,-3.8491964,2.0375907,0.31292826
5863,-0.22702828,-0.52077234,2.4050107,0.44324064,-2.293262,0.37957996,3.5937116,-0.91100687,-2.31885,-1.9004426,-0.59616995,1.4748292,1.6980343,2.5244453,2.0164027,0.22467072
21589,4.6157484,2.0796816,1.2173054,0.36329752,-1.6287491,4.761543,4.824145,0.24629329,-0.56252784,-3.690131,-1.6743181,0.13891134,-1.0268323,2.682484,-0.8904468,0.029036846
17857,3.7493184,1.39189,-3.3351328,-5.3339624,1.8541639,5.562668,4.792732,3.3119588,7.31558,-3.7965887,-2.3355374,2.7853808,-3.2671392,-0.029912772,-0.29017398,-1.9160985
30757,-0.0039856248,0.5862127,-1.9798331,-4.619207,1.29019,0.016494587,4.2065425,1.5747218,-3.2002885,3.7592833,-1.6232169,-0.7215023,-1.0764261,-6.0248194,0.9088869,4.1854134
11139,-1.5378901,1.1796935,-0.7604264,-0.9442449,-0.16352016,1.8133786,2.6267354,0.3426106,-1.3862123,-2.850658,1.6326516,3.2819178,1.1516435,0.032016143,1.0028926,1.6624295
26308,1.2052567,-4.4641724,-5.015423,-7.520916,4.308167,-2.8731017,5.706361,1.8057041,5.577555,-3.6997652,0.24961936,1.2648722,0.38479388,-3.2724776,-7.2371583,0.6949002
31286,2.0887182,-2.606874,1.7319603,-0.6088401,1.2200288,1.2186939,3.7805293,0.5082835,-4.4015217,-4.4137726,-1.8524576,-1.9759539,-2.7069185,1.5762514,-0.45801806,0.6641552
4979,-0.6000667,3.3489242,-1.2518073,-1.6456187,1.0902655,1.9167931,1.9645259,1.3608737,-0.16387415,-4.2905407,3.4509618,2.298606,-0.14296396,-1.1092392,3.5002592,1.0656523
49141,-1.1867908,4.4481807,-1.7266338,-1.440675,0.10180553,8.559506,0.07378571,1.4884981,0.8204537,-0.6485125,3.622344,3.4821746,-0.048472036,2.3058124,-0.19236748,1.5845139
5564,5.0624137,-2.217129,-3.727326,-7.1897273,4.443686,-0.58607614,-0.08448072,0.10104141,2.9586828,0.006540388,2.0614343,-0.41558948,-0.07184604,-1.8002709,5.0919676,2.6487145
88665,-2.5567708,1.3953762,0.5755915,-0.71504253,0.059742592,4.436083,3.3898113,1.8105993,-6.4501605,1.9102587,0.9369477,1.2603346,1.1906265,3.0374537,0.8239468,1.8886448
